datasetName	type	basisOfRecord	modified	language	license	rightsHolder	institutionID	institutionCode	occurrenceID	recordedBy	recordNumber	individualCount	sex	lifestage	occurrenceStatus	disposition	occurrenceRemarks	verbatimEventDate	eventDate	year	month	day	habitat	samplingProtocol	fieldNumber	eventRemarks	continent	countryCode	country	stateProvince	county	location	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferencedBy	georeferencedDate	verbatimCoordinates	minimumElevationInMeters	maximumElevationInMeters	locationRemarks	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	species	scientificName	taxonRank	identifiedBy	dateIdentified	identificationRemarks	taxonRemarks
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_275	Yeszhanov A.B.	IZRK_Ara-541	1	male	adult	present	in collection	NA	7.09.2024	2024-09-07	2024	9	7	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Sorbulak Lake	43.646389	76.649722	WGS84	30	Yeszhanov A.B.	2024	"43°38'47.0""N 76°38'59.0"" E"	621	623	NA	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Nomisia	aussereri	(L. Koch, 1872)	Nomisia aussereri	Nomisia aussereri (L. Koch, 1872)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_276	Yeszhanov A.B.	IZRK_Ara-546	2	female	adult	present	in collection	NA	27.08.2024	2024-08-27	2024	8	27	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	Kors cordon	46.224370	75.011200	WGS84	30	Yeszhanov A.B.	2024	"46°13'27.7""N 75°00'40.3"" E"	342	344	NA	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	ponticus	Thorell, 1875	Pholcus ponticus	Pholcus ponticus Thorell, 1875	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_277	Yeszhanov A.B.	IZRK_Ara-546	3	male	adult	present	in collection	NA	27.08.2024	2024-08-27	2024	8	27	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	Kors cordon	46.224370	75.011200	WGS84	30	Yeszhanov A.B.	2024	"46°13'27.7""N 75°00'40.3"" E"	342	344	NA	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	ponticus	Thorell, 1875	Pholcus ponticus	Pholcus ponticus Thorell, 1875	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_278	Yeszhanov A.B.	IZRK_Ara-548	5	female	adult	present	in collection	NA	27.08.2024	2024-08-27	2024	8	27	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	near Karaoi village	45.861590	74.801540	WGS84	30	Yeszhanov A.B.	2024	"45°51'41.7""N 74°48'05.5"" E"	344	346	NA	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	castanea	(Clerck, 1757)	Steatoda castanea	Steatoda castanea (Clerck, 1757)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_279	Yeszhanov A.B.	IZRK_Ara-548	2	male	adult	present	in collection	NA	27.08.2024	2024-08-27	2024	8	27	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	near Karaoi village	45.861590	74.801540	WGS84	30	Yeszhanov A.B.	2024	"45°51'41.7""N 74°48'05.5"" E"	344	346	NA	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	castanea	(Clerck, 1757)	Steatoda castanea	Steatoda castanea (Clerck, 1757)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_280	Yeszhanov A.B.	IZRK_Ara-549	9	female	adult	present	in collection	NA	27.08.2024	2024-08-27	2024	8	27	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	near Karaoi village	45.861590	74.801540	WGS84	30	Yeszhanov A.B.	2024	"45°51'41.7""N 74°48'05.5"" E"	344	346	NA	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	pallasi	(Thorell, 1875)	Araneus pallasi	Araneus pallasi (Thorell, 1875)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_281	Yeszhanov A.B.	IZRK_Ara-549	1	male	adult	present	in collection	NA	27.08.2024	2024-08-27	2024	8	27	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Balkhashskiy District	near Karaoi village	45.861590	74.801540	WGS84	30	Yeszhanov A.B.	2024	"45°51'41.7""N 74°48'05.5"" E"	344	346	NA	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	pallasi	(Thorell, 1875)	Araneus pallasi	Araneus pallasi (Thorell, 1875)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_282	Kim L.V., Yeszhanov A.B.	IZRK_Ara-557	1	female	adult	present	in collection	NA	29.04.2024	2024-04-29	2024	4	29	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank	43.951600	77.060300	WGS84	30	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1""E E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Philaeus	chrysops	(Poda, 1761)	Philaeus chrysops	Philaeus chrysops (Poda, 1761)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_283	Kim L.V., Yeszhanov A.B.	IZRK_Ara-557	1	male	adult	present	in collection	NA	29.04.2024	2024-04-29	2024	4	29	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank	43.951600	77.060300	WGS84	30	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1""E E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Salticidae	Philaeus	chrysops	(Poda, 1761)	Philaeus chrysops	Philaeus chrysops (Poda, 1761)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_284	Kim L.V., Yeszhanov A.B.	IZRK_Ara-561	1	female	adult	present	in collection	NA	29.04.2024	2024-04-29	2024	4	29	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank	43.951600	77.060300	WGS84	30	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1""E E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Rhysodromus	pictus	(Kroneberg, 1875)	Rhysodromus pictus	Rhysodromus pictus (Kroneberg, 1875)	SPECIES	Logunov D.V.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_285	Kim L.V., Yeszhanov A.B.	IZRK_Ara-561	1	male	adult	present	in collection	NA	29.04.2024	2024-04-29	2024	4	29	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank	43.951600	77.060300	WGS84	30	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1""E E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Rhysodromus	pictus	(Kroneberg, 1875)	Rhysodromus pictus	Rhysodromus pictus (Kroneberg, 1875)	SPECIES	Logunov D.V.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_286	Kim L.V., Yeszhanov A.B.	IZRK_Ara-565	1	female	adult	present	in collection	NA	2.05.2024	2024-05-02	2024	5	2	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	Balkhash Lake	43.976056	77.416333	WGS84	30	Kim L.V.	2024	"43°58'33.8""N 77°24'58.8"" E"	523	525	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pardosa	jaikensis	Ponomarev, 2007	Pardosa jaikensis	Pardosa jaikensis Ponomarev, 2007	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_287	Kim L.V., Yeszhanov A.B.	IZRK_Ara-565	1	male	adult	present	in collection	NA	2.05.2024	2024-05-02	2024	5	2	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Talgarskiy District	Balkhash Lake	43.976056	77.416333	WGS84	30	Kim L.V.	2024	"43°58'33.8""N 77°24'58.8"" E"	523	525	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pardosa	jaikensis	Ponomarev, 2007	Pardosa jaikensis	Pardosa jaikensis Ponomarev, 2007	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_288	Kim L.V., Yeszhanov A.B.	IZRK_Ara-573	2	female	adult	present	in collection	NA	19.04.2024	2024-04-19	2024	4	19	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank, abandoned station of the Mining Institute	43.9516	77.0603	WGS84	75	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1"" E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Haplodrassus	ovtchinnikovi	Ponomarev, 2008	Haplodrassus ovtchinnikovi	Haplodrassus ovtchinnikovi Ponomarev, 2008	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_289	Kim L.V., Yeszhanov A.B.	IZRK_Ara-573	2	male	adult	present	in collection	NA	19.04.2024	2024-04-19	2024	4	19	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank, abandoned station of the Mining Institute	43.9516	77.0603	WGS84	75	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1"" E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Haplodrassus	ovtchinnikovi	Ponomarev, 2008	Haplodrassus ovtchinnikovi	Haplodrassus ovtchinnikovi Ponomarev, 2008	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_290	Kim L.V., Yeszhanov A.B.	IZRK_Ara-582	3	female	adult	present	in collection	NA	29.04.2024	2024-04-29	2024	4	29	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank, abandoned station of the Mining Institute	43.9516	77.0603	WGS84	75	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1"" E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Haplodrassus	ovtchinnikovi	Ponomarev, 2008	Haplodrassus ovtchinnikovi	Haplodrassus ovtchinnikovi Ponomarev, 2008	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_291	Kim L.V., Yeszhanov A.B.	IZRK_Ara-582	1	male	adult	present	in collection	NA	29.04.2024	2024-04-29	2024	4	29	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank, abandoned station of the Mining Institute	43.9516	77.0603	WGS84	75	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1"" E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Gnaphosidae	Haplodrassus	ovtchinnikovi	Ponomarev, 2008	Haplodrassus ovtchinnikovi	Haplodrassus ovtchinnikovi Ponomarev, 2008	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_292	Kim L.V., Yeszhanov A.B.	IZRK_Ara-584	1	female	adult	present	in collection	NA	29.04.2024	2024-04-29	2024	4	29	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank, abandoned station of the Mining Institute	43.9516	77.0603	WGS84	75	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1"" E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	suspicax	(O. Pickard-Cambridge, 1876)	Larinioides suspicax	Larinioides suspicax (O. Pickard-Cambridge, 1876)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_293	Kim L.V., Yeszhanov A.B.	IZRK_Ara-584	1	male	adult	present	in collection	NA	29.04.2024	2024-04-29	2024	4	29	NA	manual collecting	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Iliyskiy District	Ili river bank, abandoned station of the Mining Institute	43.9516	77.0603	WGS84	75	Kim L.V.	2024	"43°57'05.8""N 77°03'37.1"" E"	447	449	NA	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	suspicax	(O. Pickard-Cambridge, 1876)	Larinioides suspicax	Larinioides suspicax (O. Pickard-Cambridge, 1876)	SPECIES	Nekhaeva A.A.	2024	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_294	Kim L.V.	IZRK_Ara-678	70	NA	juvenile	present	in collection	NA	25.06.2022	2022-06-25	2022	6	25	In shrubs	manual collecting	NA	27.06.2022 - egg sac spotted. 24.07.2022 - emerged.	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Al-Farabi ave.	43.2142	76.9226	WGS84	75	Kim L.V.	2022	NA	893	895	NA	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Philodromus	cespitum	(Walckenaer, 1802)	Philodromus cespitum	Philodromus cespitum (Walckenaer, 1802)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_295	Kim L.V.	IZRK_Ara-678	1	female	adult	present	in collection	NA	25.06.2022	2022-06-25	2022	6	25	In shrubs	manual collecting	NA	27.06.2022 - egg sac spotted. 24.07.2022 - juveniles emerged, N~70.	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Al-Farabi ave.	43.2142	76.9226	WGS84	75	Kim L.V.	2022	NA	893	895	NA	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Philodromus	cespitum	(Walckenaer, 1802)	Philodromus cespitum	Philodromus cespitum (Walckenaer, 1802)	SPECIES	Kim L.V.	2022	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_296	Mautaliyev G.	IZRK_Ara-698	3	NA	juvenile	present	in collection	NA	13.10.2022	2022-10-13	2022	10	13	NA	entomological net sweeping	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	KazNU campus	43.2152	76.9235	WGS84	75	Kim L.V.	2022	NA	893	895	NA	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Ebrechtella	tricuspidata	(Fabricius, 1775)	Ebrechtella tricuspidata	Ebrechtella tricuspidata (Fabricius, 1775)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_297	Mautaliyev G.	IZRK_Ara-698	2	male	adult	present	in collection	NA	13.10.2022	2022-10-13	2022	10	13	NA	entomological net sweeping	NA	NA	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	KazNU campus	43.2152	76.9235	WGS84	75	Kim L.V.	2022	NA	893	895	NA	Animalia	Arthropoda	Arachnida	Araneae	Thomisidae	Ebrechtella	tricuspidata	(Fabricius, 1775)	Ebrechtella tricuspidata	Ebrechtella tricuspidata (Fabricius, 1775)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_298	Kim L.V.	IZRK_Ara-743	1	NA	juvenile	present	in collection	NA	22.06.2022	2022-06-22	2022	6	22	NA	manual collecting	NA	eventDate is not exact	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Al-Farabi ave.	43.2142	76.9226	WGS84	75	Kim L.V.	2022	NA	893	895	NA	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Philodromus	cespitum	(Walckenaer, 1802)	Philodromus cespitum	Philodromus cespitum (Walckenaer, 1802)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_299	Kim L.V.	IZRK_Ara-743	2	male	adult	present	in collection	NA	22.06.2022	2022-06-22	2022	6	22	NA	manual collecting	NA	eventDate is not exact	Asia	KZ	Kazakhstan	Almaty Region	Almaty (Alma-Ata) District	Al-Farabi ave.	43.2142	76.9226	WGS84	75	Kim L.V.	2022	NA	893	895	NA	Animalia	Arthropoda	Arachnida	Araneae	Philodromidae	Philodromus	cespitum	(Walckenaer, 1802)	Philodromus cespitum	Philodromus cespitum (Walckenaer, 1802)	SPECIES	Kim L.V.	2023	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_300	Ozernoy A.V.	IZRK_Ara-761	1	NA	juvenile	present	in collection	NA	07.05.2024	2024-05-07	2024	5	7	NA	manual collecting	WP260	21.03.2025 - found dead.	Asia	KZ	Kazakhstan	Jetisu Region	Karatal`skiy District	Ushkol sands	45.781666667	78.015555556	WGS84	25	Ozernoy A.V.	2024	"45°46'54""N 78°00'56"" E"	360	362	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	alticeps	(Kroneberg, 1875)	Karakumosa alticeps	Karakumosa alticeps (Kroneberg, 1875)	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_301	Ozernoy A.V.	IZRK_Ara-761	1	male	adult	present	in collection	NA	07.05.2024	2024-05-07	2024	5	7	NA	manual collecting	WP260	18.05.2024 - found dead.	Asia	KZ	Kazakhstan	Jetisu Region	Karatal`skiy District	Ushkol sands	45.781666667	78.015555556	WGS84	25	Ozernoy A.V.	2024	"45°46'54""N 78°00'56"" E"	360	362	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	alticeps	(Kroneberg, 1875)	Karakumosa alticeps	Karakumosa alticeps (Kroneberg, 1875)	SPECIES	Nekhaeva A.A.	2025	NA	NA
Spider (Arachnida, Araneae) fauna of the lowland part of the Balkhash-Alakol basin (SE Kazakhstan): IZKN collection data	PhysicalObject	PreservedSpecimen	2025-05-30	en	CC-BY	Institute of Zoology of the National Academy of Sciences, Republic of Kazakhstan (IZRK)	NA	https://zool.kz/	IZRK_spiders_302	Ozernoy A.V.	IZRK_Ara-761	1	male	adult	present	in collection	NA	07.05.2024	2024-05-07	2024	5	7	NA	manual collecting	WP260	24.09.2024 - found dead.	Asia	KZ	Kazakhstan	Jetisu Region	Karatal`skiy District	Ushkol sands	45.781666667	78.015555556	WGS84	25	Ozernoy A.V.	2024	"45°46'54""N 78°00'56"" E"	360	362	NA	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Karakumosa	alticeps	(Kroneberg, 1875)	Karakumosa alticeps	Karakumosa alticeps (Kroneberg, 1875)	SPECIES	Nekhaeva A.A.	2025	NA	NA
